sample_id,cluster
2996,3
2997,0
2998,0
2999,0
3000,4
3001,3
3002,4
3003,1
3004,5
3005,3
3006,4
3007,0
3008,5
3009,0
3010,4
3011,0
3012,3
3013,0
3014,3
3015,4
3016,3
3017,0
3018,4
3019,0
3020,0
3021,5
3022,5
3023,3
3024,0
3025,5
3026,1
3027,0
3028,3
3029,4
3030,5
3031,4
3032,4
3033,0
3034,0
3035,4
3036,0
3037,4
3038,3
3039,0
3040,0
3041,5
3042,3
3043,1
3044,3
3045,0
3046,3
3047,0
3048,5
3049,0
3050,0
3051,1
3052,0
3053,3
3054,3
3055,5
3056,3
3057,0
3058,4
3059,0
3060,1
3061,4
3062,0
3063,4
3064,0
3065,0
3066,0
3067,5
3068,0
3069,4
3070,5
3071,0
3072,3
3073,3
3074,0
3075,4
3076,0
3077,0
3078,0
3079,3
3080,5
3081,1
3082,5
3083,5
3084,3
3085,0
3086,0
3087,5
3088,4
3089,0
3090,0
3091,0
3092,0
3093,5
3094,3
3095,5
3096,0
3097,4
3098,4
3099,5
3100,0
3101,4
3102,5
3103,0
3104,0
3105,0
3106,3
3107,0
3108,0
3109,0
3110,3
3111,5
3112,0
3113,0
3114,0
3115,3
3116,0
3117,4
3118,4
3119,5
3120,0
3121,0
3122,5
3123,5
3124,0
3125,5
3126,3
3127,3
3128,3
3129,0
3130,5
3131,0
3132,3
3133,4
3134,3
3135,0
3136,3
3137,0
3138,4
3139,5
3140,0
3141,4
3142,3
3143,5
3144,0
3145,3
3146,4
3147,0
3148,0
3149,0
3150,5
3151,0
3152,0
3153,0
3154,5
3155,0
3156,4
3157,0
3158,5
3159,0
3160,0
3161,3
3162,3
3163,0
3164,0
3165,5
3166,5
3167,0
3168,3
3169,5
3170,3
3171,0
3172,5
3173,5
3174,0
3175,4
3176,5
3177,0
3178,0
3179,5
3180,5
3181,0
3182,5
3183,1
3184,1
3185,5
3186,0
3187,0
3188,5
3189,0
3190,1
3191,5
3192,0
3193,0
3194,0
3195,0
3196,5
3197,5
3198,4
3199,0
3200,0
3201,5
3202,3
3203,5
3204,5
3205,3
3206,5
3207,0
3208,0
3209,4
3210,5
3211,0
3212,0
3213,0
3214,0
3215,5
3216,4
3217,5
3218,5
3219,3
3220,5
3221,4
3222,3
3223,3
3224,3
3225,3
3226,3
3227,3
3228,3
3229,3
3230,3
3231,3
3232,3
3233,3
3234,3
3235,3
3236,3
3237,3
3238,3
3239,3
3240,3
3241,3
3242,3
3243,3
3244,3
3245,3
3246,3
3247,3
3248,3
3249,3
3250,3
3251,3
3252,3
3253,3
3254,3
3255,3
3256,3
3257,3
3258,3
3259,3
3260,3
3261,3
3262,3
3263,3
3264,3
3265,3
3266,3
3267,3
3268,3
3269,3
3270,3
3271,3
3272,3
3273,3
3274,5
3275,3
3276,3
3277,5
3278,5
3279,5
3280,3
3281,3
3282,3
3283,1
3284,3
3285,5
3286,3
3287,3
3288,3
3289,3
3290,4
3291,3
3292,3
3293,3
3294,3
3295,3
3296,3
3297,3
3298,3
3299,4
3300,4
3301,3
3302,3
3303,3
3304,3
3305,3
3306,3
3307,3
3308,3
3309,3
3310,3
3311,1
3312,3
3313,3
3314,3
3315,3
3316,3
3317,3
3318,3
3319,3
3320,3
3321,3
3322,3
3323,3
3324,0
3325,3
3326,3
3327,3
3328,3
3329,0
3330,3
3331,3
3332,3
3333,1
3334,3
3335,3
3336,3
3337,3
3338,3
3339,3
3340,3
3341,3
3342,3
3343,3
3344,3
3345,3
3346,4
3347,3
3348,3
3349,4
3350,3
3351,3
3352,0
3353,4
3354,3
3355,3
3356,3
3357,3
3358,3
3359,4
3360,4
3361,4
3362,3
3363,3
3364,3
3365,4
3366,3
3367,3
3368,3
3369,3
3370,3
3371,3
3372,3
3373,4
3374,3
3375,3
3376,3
3377,3
3378,3
3379,3
3380,3
3381,3
3382,3
3383,3
3384,3
3385,4
3386,3
3387,3
3388,3
3389,3
3390,3
3391,3
3392,3
3393,3
3394,3
3395,3
3396,3
3397,3
3398,3
3399,3
3400,3
3401,4
3402,3
3403,3
3404,3
3405,3
3406,3
3407,3
3408,3
3409,3
3410,4
3411,4
3412,5
3413,4
3414,4
3415,4
3416,4
3417,4
3418,4
3419,4
3420,4
3421,4
3422,4
3423,5
3424,4
3425,4
3426,5
3427,3
3428,4
3429,3
3430,3
3431,3
3432,3
3433,4
3434,3
3435,3
3436,3
3437,3
3438,3
3439,3
3440,3
3441,3
3442,3
3443,5
3444,3
3445,3
3446,3
3447,4
3448,3
3449,3
3450,3
3451,3
3452,3
3453,3
3454,3
3455,3
3456,3
3457,4
3458,4
3459,4
3460,5
3461,4
3462,5
3463,4
3464,4
3465,5
3466,0
3467,5
3468,4
3469,4
3470,4
3471,4
3472,5
3473,4
3474,5
3475,5
3476,3
3477,3
3478,3
3479,5
3480,5
3481,3
3482,5
3483,5
3484,3
3485,5
3486,3
3487,3
3488,0
3489,3
3490,3
3491,5
3492,3
3493,3
3494,3
3495,3
3496,3
3497,4
3498,3
3499,3
3500,3
3501,3
3502,3
3503,3
3504,3
3505,3
3506,3
3507,3
3508,3
3509,3
3510,3
3511,3
3512,3
3513,3
3514,3
3515,3
3516,3
3517,3
3518,3
3519,4
3520,0
3521,3
3522,4
3523,3
3524,4
3525,4
3526,4
3527,4
3528,5
3529,3
3530,3
3531,3
3532,4
3533,3
3534,4
3535,1
3536,3
3537,4
3538,5
3539,0
3540,3
3541,5
3542,3
3543,4
3544,4
3545,0
3546,4
3547,3
3548,3
3549,0
3550,4
3551,1
3552,4
3553,5
3554,4
3555,4
3556,0
3557,5
3558,3
3559,4
3560,3
3561,3
3562,5
3563,3
3564,3
3565,1
3566,1
3567,3
3568,3
3569,3
3570,4
3571,5
3572,4
3573,4
3574,3
3575,3
3576,3
3577,4
3578,3
3579,3
3580,3
3581,4
3582,3
3583,3
3584,3
3585,3
3586,4
3587,3
3588,3
3589,3
3590,3
3591,3
3592,3
3593,3
3594,3
3595,4
3596,3
3597,3
3598,5
3599,3
3600,0
3601,5
3602,4
3603,5
3604,3
3605,5
3606,5
3607,5
3608,0
3609,5
3610,5
3611,3
3612,3
3613,4
3614,4
3615,3
3616,3
3617,3
3618,4
3619,3
3620,5
3621,3
3622,4
3623,3
3624,3
3625,4
3626,3
3627,3
3628,5
3629,3
3630,3
3631,3
3632,3
3633,3
3634,3
3635,3
3636,3
3637,3
3638,3
3639,3
3640,3
3641,1
3642,3
3643,4
3644,3
3645,3
3646,1
3647,3
3648,3
3649,3
3650,3
3651,1
3652,1
3653,3
3654,5
3655,3
3656,1
3657,3
3658,3
3659,3
3660,3
3661,3
3662,3
3663,3
3664,5
3665,3
3666,3
3667,1
3668,3
3669,4
3670,4
3671,4
3672,4
3673,4
3674,3
3675,4
3676,4
3677,4
3678,4
3679,3
3680,5
3681,4
3682,3
3683,3
3684,4
3685,4
3686,5
3687,4
3688,5
3689,4
3690,4
3691,5
3692,4
3693,4
3694,4
3695,4
3696,4
3697,4
3698,4
3699,5
3700,3
3701,4
3702,4
3703,4
3704,4
3705,3
3706,5
3707,3
3708,4
3709,4
3710,5
3711,4
3712,4
3713,5
3714,3
3715,0
3716,4
3717,4
3718,4
3719,4
3720,4
3721,4
3722,4
3723,4
3724,3
3725,4
3726,4
3727,3
3728,4
3729,4
3730,4
3731,4
3732,4
3733,4
3734,4
3735,4
3736,4
3737,4
3738,4
3739,3
3740,0
3741,4
3742,4
3743,4
3744,4
3745,4
3746,3
3747,3
3748,3
3749,4
3750,3
3751,3
3752,3
3753,3
3754,3
3755,3
3756,3
3757,3
3758,3
3759,5
3760,3
3761,3
3762,3
3763,3
3764,3
3765,3
3766,3
3767,3
3768,4
3769,3
3770,3
3771,3
3772,3
3773,3
3774,3
3775,4
3776,3
3777,3
3778,3
3779,3
3780,3
3781,3
3782,3
3783,3
3784,3
3785,3
3786,3
3787,3
3788,3
3789,3
3790,3
3791,3
3792,4
3793,4
3794,3
3795,3
3796,3
3797,3
3798,4
3799,3
3800,3
3801,4
3802,5
3803,3
3804,3
3805,3
3806,4
3807,3
3808,3
3809,3
3810,3
3811,5
3812,3
3813,5
3814,3
3815,4
3816,3
3817,5
3818,1
3819,5
3820,2
3821,2
3822,2
3823,1
3824,2
3825,2
3826,5
3827,2
3828,2
3829,2
3830,2
3831,2
3832,2
3833,5
3834,2
3835,2
3836,2
3837,2
3838,2
3839,2
3840,2
3841,2
3842,2
3843,2
3844,2
3845,2
3846,2
3847,2
3848,2
3849,1
3850,1
3851,1
3852,1
3853,2
3854,2
3855,2
3856,2
3857,2
3858,2
3859,2
3860,2
3861,2
3862,2
3863,2
3864,2
3865,2
3866,2
3867,1
3868,2
3869,2
3870,2
3871,1
3872,1
3873,1
3874,1
3875,2
3876,1
3877,2
3878,1
3879,1
3880,1
3881,1
3882,2
3883,2
3884,2
3885,2
3886,2
3887,2
3888,2
3889,1
3890,1
3891,2
3892,1
3893,4
3894,1
3895,1
3896,1
3897,1
3898,2
3899,1
3900,2
3901,1
3902,1
3903,1
3904,1
3905,2
3906,1
3907,1
3908,1
3909,1
3910,1
3911,2
3912,2
3913,2
3914,2
3915,2
3916,2
3917,2
3918,2
3919,2
3920,2
3921,2
3922,2
3923,2
3924,2
3925,2
3926,2
3927,1
3928,2
3929,2
3930,2
3931,2
3932,1
3933,2
3934,1
3935,2
3936,5
3937,2
3938,1
3939,5
3940,1
3941,2
3942,2
3943,2
3944,2
3945,1
3946,1
3947,1
3948,1
3949,2
3950,1
3951,2
3952,2
3953,2
3954,1
3955,2
3956,1
3957,2
3958,2
3959,1
3960,2
3961,2
3962,2
3963,4
3964,2
3965,5
3966,2
3967,1
3968,2
3969,2
3970,1
3971,2
3972,2
3973,2
3974,2
3975,5
3976,2
3977,2
3978,2
3979,5
3980,2
3981,2
3982,5
3983,2
3984,2
3985,1
3986,1
3987,1
3988,5
3989,2
3990,2
3991,1
3992,2
3993,2
3994,2
3995,2
3996,1
3997,2
3998,1
3999,1
4000,1
4001,5
4002,1
4003,2
4004,2
4005,1
4006,5
4007,1
4008,3
4009,1
4010,3
4011,1
4012,2
4013,1
4014,1
4015,1
4016,1
4017,2
4018,1
4019,1
4020,2
4021,2
4022,1
4023,2
4024,5
4025,2
4026,1
4027,5
4028,1
4029,1
4030,1
4031,1
4032,1
4033,2
4034,5
4035,2
4036,2
4037,2
4038,2
4039,2
4040,2
4041,1
4042,5
4043,2
4044,2
4045,2
4046,2
4047,2
4048,2
4049,1
4050,2
4051,2
4052,1
4053,2
4054,1
4055,2
4056,1
4057,2
4058,1
4059,2
4060,1
4061,2
4062,2
4063,2
4064,5
4065,2
4066,2
4067,2
4068,2
4069,1
4070,2
4071,2
4072,2
4073,2
4074,2
4075,2
4076,2
4077,2
4078,2
4079,5
4080,5
4081,1
4082,1
4083,1
4084,1
4085,2
4086,2
4087,2
4088,1
4089,1
4090,1
4091,1
4092,1
4093,2
4094,1
4095,1
4096,1
4097,1
4098,1
4099,5
4100,2
4101,1
4102,1
4103,1
4104,1
4105,2
4106,1
4107,1
4108,1
4109,2
4110,2
4111,2
4112,1
4113,2
4114,2
4115,1
4116,1
4117,1
4118,1
4119,1
4120,1
4121,2
4122,1
4123,2
4124,1
4125,1
4126,1
4127,1
4128,2
4129,2
4130,1
4131,2
4132,2
4133,2
4134,2
4135,2
4136,5
4137,2
4138,5
4139,2
4140,1
4141,2
4142,1
4143,2
4144,1
4145,2
4146,2
4147,2
4148,1
4149,1
4150,1
4151,2
4152,2
4153,2
4154,1
4155,1
4156,1
4157,5
4158,2
4159,2
4160,0
4161,1
4162,1
4163,1
4164,2
4165,1
4166,2
4167,2
4168,1
4169,2
4170,2
4171,2
4172,1
4173,2
4174,1
4175,1
4176,1
4177,2
4178,2
4179,1
4180,2
4181,1
4182,2
4183,2
4184,1
4185,1
4186,1
4187,2
4188,5
4189,2
4190,1
4191,5
4192,2
4193,2
4194,1
4195,2
4196,2
4197,2
4198,2
4199,1
4200,1
4201,1
4202,2
4203,2
4204,5
4205,2
4206,2
4207,1
4208,2
4209,2
4210,2
4211,2
4212,5
4213,1
4214,2
4215,1
4216,2
4217,1
4218,1
4219,2
4220,1
4221,1
4222,2
4223,1
4224,2
4225,2
4226,1
4227,5
4228,1
4229,2
4230,1
4231,2
4232,2
4233,1
4234,1
4235,1
4236,2
4237,2
4238,1
4239,2
4240,2
4241,2
4242,1
4243,2
4244,2
4245,2
4246,2
4247,2
4248,2
4249,2
4250,2
4251,1
4252,1
4253,1
4254,5
4255,2
4256,1
4257,1
4258,1
4259,2
4260,2
4261,2
4262,1
4263,5
4264,1
4265,2
4266,2
4267,2
4268,2
4269,1
4270,1
4271,2
4272,1
4273,1
4274,2
4275,1
4276,2
4277,2
4278,2
4279,2
4280,1
4281,2
4282,5
4283,2
4284,1
4285,2
4286,5
4287,2
4288,2
4289,2
4290,2
4291,2
4292,2
4293,5
4294,5
4295,2
4296,2
4297,2
4298,2
4299,1
4300,2
4301,1
4302,2
4303,2
4304,2
4305,2
4306,2
4307,2
4308,2
4309,2
4310,2
4311,2
4312,1
4313,1
4314,1
4315,2
4316,5
4317,1
4318,2
4319,2
4320,1
4321,2
4322,2
4323,2
4324,2
4325,1
4326,1
4327,2
4328,2
4329,2
4330,2
4331,2
4332,2
4333,2
4334,2
4335,2
4336,2
4337,3
4338,3
4339,2
4340,2
4341,1
4342,2
4343,2
4344,2
4345,2
4346,2
4347,2
4348,1
4349,2
4350,2
4351,2
4352,1
4353,2
4354,2
4355,2
4356,2
4357,2
4358,2
4359,5
4360,2
4361,1
4362,1
4363,1
4364,1
4365,2
4366,1
4367,1
4368,2
4369,1
4370,1
4371,1
4372,5
4373,1
4374,2
4375,1
4376,2
4377,2
4378,1
4379,2
4380,2
4381,2
4382,2
4383,1
4384,2
4385,2
4386,2
4387,2
4388,2
4389,2
4390,2
4391,1
4392,5
4393,1
4394,5
4395,1
4396,2
4397,1
4398,1
4399,2
4400,1
4401,1
4402,2
4403,2
4404,2
4405,5
4406,2
4407,5
4408,1
4409,2
4410,2
4411,1
4412,2
4413,2
4414,5
4415,2
4416,2
4417,2
4418,1
4419,2
4420,5
4421,2
4422,2
4423,2
4424,2
4425,2
4426,2
4427,2
4428,1
4429,2
4430,2
4431,2
4432,2
4433,2
4434,2
4435,5
4436,2
4437,2
4438,4
4439,2
4440,1
4441,2
4442,1
4443,5
4444,1
4445,2
4446,2
4447,3
4448,1
4449,2
4450,2
4451,1
4452,1
4453,1
4454,1
4455,1
4456,1
4457,1
4458,1
4459,1
4460,1
4461,1
4462,1
4463,1
4464,1
4465,3
4466,1
4467,2
4468,1
4469,2
4470,2
4471,1
4472,2
4473,2
4474,2
4475,2
4476,2
4477,1
4478,1
4479,2
4480,1
4481,2
4482,2
4483,1
4484,2
4485,1
4486,2
4487,1
4488,1
4489,1
4490,1
4491,1
4492,2
4493,1
4494,2
4495,2
4496,2
4497,2
4498,1
4499,2
4500,1
4501,2
4502,2
4503,2
4504,2
4505,2
4506,2
4507,5
4508,2
4509,2
4510,2
4511,5
4512,2
4513,2
4514,2
4515,2
4516,2
4517,1
4518,2
4519,2
4520,2
4521,1
4522,1
4523,1
4524,1
4525,2
4526,2
4527,2
4528,1
4529,2
4530,1
4531,1
4532,2
4533,2
4534,1
4535,5
4536,2
4537,2
4538,2
4539,2
4540,2
4541,1
4542,1
4543,1
4544,1
4545,5
4546,1
4547,1
4548,2
4549,2
4550,5
4551,1
4552,2
4553,2
4554,1
4555,1
4556,1
4557,2
4558,1
4559,2
4560,2
4561,2
4562,1
4563,1
4564,1
4565,1
4566,1
4567,2
4568,1
4569,1
4570,2
4571,2
4572,1
4573,2
4574,1
4575,1
4576,1
4577,2
4578,2
4579,5
4580,2
4581,2
4582,2
4583,2
4584,2
4585,2
4586,2
4587,2
4588,2
4589,2
4590,2
4591,2
4592,2
4593,2
4594,2
4595,2
4596,2
4597,2
4598,2
4599,2
4600,2
4601,1
4602,1
4603,2
4604,2
4605,1
4606,1
4607,2
4608,2
4609,1
4610,2
4611,2
4612,1
4613,2
4614,2
4615,2
4616,2
4617,2
4618,1
4619,1
4620,2
4621,2
4622,2
4623,2
4624,2
4625,2
4626,2
4627,2
4628,2
4629,2
4630,2
4631,2
4632,1
4633,2
4634,1
4635,5
4636,5
4637,2
4638,2
4639,2
4640,2
4641,2
4642,2
4643,2
4644,2
4645,2
4646,2
4647,2
4648,1
4649,1
4650,3
4651,2
4652,2
4653,2
4654,2
4655,2
4656,1
4657,1
4658,2
4659,1
4660,1
4661,1
4662,2
4663,2
4664,2
4665,1
4666,1
4667,2
4668,1
4669,2
4670,1
4671,2
4672,1
4673,2
4674,2
4675,2
4676,1
4677,1
4678,2
4679,1
4680,2
4681,1
4682,2
4683,2
4684,2
4685,1
4686,2
4687,1
4688,1
4689,1
4690,2
4691,2
4692,2
4693,2
4694,2
4695,2
4696,2
4697,2
4698,2
4699,2
4700,2
4701,3
4702,2
4703,2
4704,2
4705,5
4706,5
4707,2
4708,2
4709,2
4710,2
4711,5
4712,2
4713,2
4714,2
4715,2
4716,2
4717,2
4718,2
4719,2
4720,1
4721,1
4722,1
4723,2
4724,2
4725,2
4726,2
4727,2
4728,2
4729,2
4730,2
4731,2
4732,1
4733,1
4734,1
4735,2
4736,2
4737,2
4738,2
4739,2
4740,2
4741,1
4742,5
4743,1
4744,2
4745,1
4746,5
4747,2
4748,1
4749,2
4750,1
4751,2
4752,1
4753,2
4754,1
4755,2
4756,2
4757,1
4758,2
4759,1
4760,1
4761,1
4762,1
4763,1
4764,1
4765,5
4766,2
4767,2
4768,1
4769,2
4770,2
4771,2
4772,5
4773,2
4774,2
4775,1
4776,2
4777,2
4778,2
4779,1
4780,2
4781,2
4782,5
4783,1
4784,5
4785,1
4786,5
4787,1
4788,1
4789,1
4790,1
4791,1
4792,1
4793,2
4794,1
4795,1
4796,2
4797,1
4798,2
4799,2
4800,2
4801,2
4802,1
4803,1
4804,1
4805,1
4806,1
4807,2
4808,1
4809,2
4810,1
4811,1
4812,1
4813,1
4814,1
4815,1
4816,1
4817,1
4818,1
4819,1
4820,1
4821,1
4822,1
4823,1
4824,5
4825,2
4826,2
4827,1
4828,2
4829,2
4830,1
4831,2
4832,2
4833,1
4834,1
4835,3
4836,3
4837,1
4838,2
4839,2
4840,2
4841,2
4842,2
4843,1
4844,1
4845,2
4846,2
4847,1
4848,1
4849,1
4850,1
4851,1
4852,2
4853,1
4854,3
4855,1
4856,2
4857,5
4858,2
4859,2
4860,1
4861,2
4862,1
4863,1
4864,1
4865,2
4866,1
4867,2
4868,2
4869,1
4870,2
4871,1
4872,2
4873,1
4874,1
4875,2
4876,2
4877,2
4878,2
4879,1
4880,2
4881,1
4882,1
4883,1
4884,3
4885,1
4886,1
4887,2
4888,1
4889,1
4890,2
4891,1
4892,1
4893,2
4894,1
4895,1
4896,1
4897,1
4898,5
4899,2
4900,2
4901,1
4902,1
4903,1
4904,1
4905,1
4906,1
4907,1
4908,1
4909,1
4910,2
4911,2
4912,1
4913,1
4914,2
4915,1
4916,1
4917,2
4918,2
4919,1
4920,2
4921,1
4922,2
4923,1
4924,1
4925,1
4926,1
4927,1
4928,1
4929,5
4930,1
4931,1
4932,1
4933,1
4934,2
4935,1
4936,1
4937,1
4938,1
4939,1
4940,1
4941,2
4942,3
4943,1
4944,1
4945,5
4946,1
4947,1
4948,5
4949,5
4950,2
4951,2
4952,2
4953,2
4954,2
4955,1
4956,5
4957,2
4958,2
4959,2
4960,2
4961,1
4962,2
4963,1
4964,2
4965,5
4966,1
4967,1
4968,1
4969,1
4970,1
4971,3
4972,1
4973,5
4974,1
4975,1
4976,2
4977,1
4978,5
4979,1
4980,1
4981,0
4982,2
4983,2
4984,2
4985,2
4986,2
4987,2
4988,2
4989,2
4990,2
4991,2
4992,2
4993,1
4994,2
4995,2
4996,2
4997,2
4998,2
4999,2
5000,2
5001,1
5002,2
5003,2
5004,2
5005,2
5006,2
5007,2
5008,2
5009,2
5010,2
5011,2
5012,1
5013,5
5014,2
5015,2
5016,2
5017,2
5018,2
5019,1
5020,2
5021,1
5022,2
5023,2
5024,2
5025,2
5026,2
5027,1
5028,2
5029,2
5030,2
5031,2
5032,2
5033,1
5034,1
5035,2
5036,2
5037,2
5038,2
5039,2
5040,2
5041,5
5042,1
5043,2
5044,1
5045,2
5046,2
5047,1
5048,1
5049,2
5050,1
5051,1
5052,2
5053,1
5054,1
5055,2
5056,2
5057,1
5058,2
5059,1
5060,1
5061,1
5062,1
5063,2
5064,5
5065,1
5066,1
5067,2
5068,1
5069,1
5070,2
5071,2
5072,5
5073,1
5074,1
5075,5
5076,1
5077,2
5078,1
5079,1
5080,1
5081,2
5082,5
5083,1
5084,1
5085,1
5086,2
5087,5
5088,4
5089,5
5090,1
5091,1
5092,1
5093,1
5094,1
5095,1
5096,1
5097,1
5098,3
5099,1
5100,1
5101,5
5102,2
5103,0
5104,5
5105,5
5106,2
5107,2
5108,1
5109,1
5110,1
5111,1
5112,1
5113,1
5114,2
5115,1
5116,2
5117,1
5118,1
5119,1
5120,2
5121,1
5122,5
5123,1
5124,1
5125,1
5126,2
5127,1
5128,2
5129,1
5130,5
5131,1
5132,5
5133,5
5134,1
5135,0
5136,1
5137,4
5138,5
5139,5
5140,5
5141,5
5142,1
5143,2
5144,5
5145,5
5146,1
5147,2
5148,1
5149,1
5150,1
5151,2
5152,1
5153,2
5154,1
5155,1
5156,2
5157,2
5158,1
5159,1
5160,1
5161,1
5162,1
5163,2
5164,1
5165,1
5166,1
5167,1
5168,1
5169,1
5170,1
5171,1
5172,1
5173,1
5174,2
5175,1
5176,2
5177,2
5178,1
5179,3
5180,1
5181,5
5182,3
5183,1
5184,1
5185,1
5186,1
5187,1
5188,1
5189,0
5190,1
5191,1
5192,2
5193,3
5194,1
5195,1
5196,5
5197,5
5198,5
5199,1
5200,5
5201,1
5202,1
5203,1
5204,1
5205,1
5206,1
5207,1
5208,1
5209,1
5210,1
5211,1
5212,1
5213,1
5214,1
5215,1
5216,1
5217,1
5218,5
5219,1
5220,5
5221,4
5222,1
5223,4
5224,4
5225,1
5226,5
5227,1
5228,1
5229,4
5230,1
5231,2
5232,1
5233,5
5234,1
5235,1
5236,1
5237,5
5238,1
5239,1
5240,1
5241,3
5242,4
5243,5
5244,5
5245,1
5246,1
5247,3
5248,1
5249,5
5250,1
5251,4
5252,5
5253,4
5254,4
5255,3
5256,0
5257,3
5258,0
5259,3
5260,0
5261,3
5262,3
5263,0
5264,4
5265,4
5266,3
5267,4
5268,4
5269,5
5270,3
5271,1
5272,3
5273,4
5274,3
5275,5
5276,4
5277,4
5278,4
5279,0
5280,4
5281,5
5282,5
5283,1
5284,5
5285,0
5286,4
5287,5
5288,4
5289,0
5290,0
5291,3
5292,3
5293,4
5294,3
5295,0
5296,4
5297,5
5298,4
5299,0
5300,5
5301,5
5302,0
5303,4
5304,3
5305,4
5306,3
5307,0
5308,3
5309,0
5310,4
5311,5
5312,4
5313,5
5314,4
5315,3
5316,0
5317,4
5318,4
5319,4
5320,5
5321,5
5322,0
5323,3
5324,5
5325,4
5326,0
5327,4
5328,3
5329,4
5330,4
5331,5
5332,5
5333,4
5334,5
5335,3
5336,4
5337,0
5338,3
5339,4
5340,3
5341,3
5342,3
5343,3
5344,5
5345,4
5346,5
5347,1
5348,5
5349,3
5350,5
5351,4
5352,3
5353,4
5354,0
5355,4
5356,3
5357,5
5358,5
5359,0
5360,3
5361,4
5362,0
5363,0
5364,1
5365,3
5366,5
5367,5
5368,4
5369,1
5370,4
5371,4
5372,3
5373,4
5374,5
5375,5
5376,4
5377,3
5378,4
5379,4
5380,3
5381,4
5382,4
5383,4
5384,0
5385,1
5386,4
5387,0
5388,4
5389,4
5390,4
5391,3
5392,5
5393,0
5394,4
5395,0
5396,0
5397,0
5398,5
5399,4
5400,4
5401,0
5402,4
5403,4
5404,4
5405,4
5406,5
5407,3
5408,4
5409,4
5410,0
5411,0
5412,0
5413,5
5414,0
5415,0
5416,0
5417,0
5418,5
5419,1
5420,4
5421,4
5422,3
5423,4
5424,4
5425,5
5426,4
5427,5
5428,5
5429,4
5430,5
5431,3
5432,4
5433,1
5434,3
5435,3
5436,4
5437,0
5438,3
5439,5
5440,0
5441,0
5442,5
5443,4
5444,4
5445,0
5446,0
5447,4
5448,4
5449,0
5450,4
5451,0
5452,5
5453,3
5454,4
5455,4
5456,0
5457,4
5458,0
5459,4
5460,4
5461,1
5462,0
5463,5
5464,0
5465,4
5466,0
5467,4
5468,5
5469,3
5470,1
5471,4
5472,0
5473,4
5474,3
5475,4
5476,3
5477,4
5478,4
5479,5
5480,0
5481,5
5482,3
5483,0
5484,3
5485,0
5486,4
5487,5
5488,3
5489,4
5490,0
5491,3
5492,0
5493,5
5494,5
5495,4
5496,3
5497,0
5498,5
5499,0
5500,3
5501,5
5502,4
5503,4
5504,4
5505,0
5506,3
5507,3
5508,4
5509,0
5510,0
5511,3
5512,5
5513,5
5514,4
5515,4
5516,5
5517,0
5518,5
5519,5
5520,4
5521,4
5522,4
5523,3
5524,4
5525,5
5526,5
5527,4
5528,5
5529,5
5530,5
5531,4
5532,5
5533,3
5534,3
5535,4
5536,3
5537,4
5538,4
5539,4
5540,5
5541,5
5542,3
5543,4
5544,4
5545,4
5546,4
5547,5
5548,3
5549,4
5550,4
5551,3
5552,5
5553,0
5554,5
5555,5
5556,5
5557,4
5558,5
5559,4
5560,5
5561,4
5562,3
5563,5
5564,3
5565,0
5566,0
5567,4
5568,3
5569,5
5570,4
5571,4
5572,4
5573,0
5574,0
5575,0
5576,0
5577,4
5578,0
5579,4
5580,4
5581,4
5582,4
5583,4
5584,5
5585,0
5586,0
5587,5
5588,4
5589,4
5590,0
5591,0
5592,5
5593,4
5594,0
5595,4
5596,4
5597,4
5598,0
5599,4
5600,3
5601,4
5602,4
5603,4
5604,4
5605,0
5606,0
5607,0
5608,4
5609,4
5610,4
5611,4
5612,0
5613,4
5614,1
5615,4
5616,4
5617,4
5618,0
5619,4
5620,0
5621,5
5622,3
5623,5
5624,5
5625,4
5626,0
5627,3
5628,4
5629,3
5630,4
5631,5
5632,0
5633,3
5634,3
5635,3
5636,4
5637,5
5638,5
5639,5
5640,4
5641,4
5642,5
5643,4
5644,4
5645,4
5646,5
5647,4
5648,4
5649,4
5650,0
5651,3
5652,3
5653,0
5654,4
5655,3
5656,1
5657,3
5658,5
5659,4
5660,5
5661,3
5662,5
5663,5
5664,5
5665,4
5666,0
5667,5
5668,0
5669,3
5670,0
5671,3
5672,0
5673,4
5674,0
5675,0
5676,3
5677,0
5678,4
5679,5
5680,3
5681,0
5682,0
5683,3
5684,4
5685,5
5686,5
5687,1
5688,1
5689,0
5690,5
5691,4
5692,5
5693,5
5694,3
5695,3
5696,5
5697,4
5698,5
5699,4
5700,3
5701,3
5702,5
5703,4
5704,0
5705,4
5706,4
5707,4
5708,5
5709,0
5710,0
5711,5
5712,3
5713,3
5714,1
5715,0
5716,4
5717,0
5718,0
5719,4
5720,5
5721,4
5722,5
5723,5
5724,3
5725,5
5726,5
5727,4
5728,4
5729,0
5730,0
5731,5
5732,0
5733,4
5734,5
5735,5
5736,5
5737,5
5738,4
5739,4
5740,5
5741,4
5742,1
5743,4
5744,4
5745,4
5746,4
5747,0
5748,4
5749,4
5750,4
5751,5
5752,4
5753,4
5754,4
5755,4
5756,5
5757,4
5758,4
5759,0
5760,0
5761,3
5762,5
5763,5
5764,4
5765,0
5766,3
5767,4
5768,4
5769,3
5770,4
5771,4
5772,4
5773,5
5774,1
5775,5
5776,5
5777,0
5778,1
5779,5
5780,5
5781,3
5782,4
5783,4
5784,4
5785,5
5786,4
5787,5
5788,5
5789,0
5790,4
5791,1
5792,1
5793,4
